"","PMID","Title","Authors","Citation","First.Author","Journal.Book","Publication.Year","Create.Date","PMCID","NIHMS.ID","DOI"
"1747",33421989,"First wave of COVID-19 hospital admissions in Denmark: a Nationwide population-based cohort study","Holler JG, Eriksson R, Jensen TØ, van Wijhe M, Fischer TK, Søgaard OS, Israelsen SB, Mohey R, Fabricius T, Jøhnk F, Wiese L, Johnsen S, Søborg C, Nielsen H, Kirk O, Madsen BL, Harboe ZB.","BMC Infect Dis. 2021 Jan 9;21(1):39. doi: 10.1186/s12879-020-05717-w.","Holler JG","BMC Infect Dis",2021,"2021/01/10","PMC7794638","","10.1186/s12879-020-05717-w"
"1748",33175145,"SARS-CoV-2 Seroprevalence and Antibody Kinetics Among Health Care Workers in a Spanish Hospital After 3 Months of Follow-up","Moncunill G, Mayor A, Santano R, Jiménez A, Vidal M, Tortajada M, Sanz S, Méndez S, Llupià A, Aguilar R, Alonso S, Barrios D, Carolis C, Cisteró P, Chóliz E, Cruz A, Fochs S, Jairoce C, Hecht J, Lamoglia M, Martínez MJ, Moreno J, Mitchell RA, Ortega N, Pey N, Puyol L, Ribes M, Rosell N, Figueroa-Romero A, Sotomayor P, Torres S, Williams S, Barroso S, Vilella A, Trilla A, Varela P, Dobaño C, Garcia-Basteiro AL.","J Infect Dis. 2021 Jan 4;223(1):62-71. doi: 10.1093/infdis/jiaa696.","Moncunill G","J Infect Dis",2021,"2020/11/11","PMC7717341","","10.1093/infdis/jiaa696"
"1749",33128369,"Analysis of Humoral Immune Responses in Patients With Severe Acute Respiratory Syndrome Coronavirus 2 Infection","Henss L, Scholz T, von Rhein C, Wieters I, Borgans F, Eberhardt FJ, Zacharowski K, Ciesek S, Rohde G, Vehreschild M, Stephan C, Wolf T, Hofmann-Winkler H, Scheiblauer H, Schnierle BS.","J Infect Dis. 2021 Jan 4;223(1):56-61. doi: 10.1093/infdis/jiaa680.","Henss L","J Infect Dis",2021,"2020/10/31","PMC7665662","","10.1093/infdis/jiaa680"
"1750",33104179,"Neutralizing Antibody Responses in COVID-19 Convalescent Sera","Lee WT, Girardin RC, Dupuis AP, Kulas KE, Payne AF, Wong SJ, Arinsburg S, Nguyen FT, Mendu DR, Firpo-Betancourt A, Jhang J, Wajnberg A, Krammer F, Cordon-Cardo C, Amler S, Montecalvo M, Hutton B, Taylor J, McDonough KA.","J Infect Dis. 2021 Jan 4;223(1):47-55. doi: 10.1093/infdis/jiaa673.","Lee WT","J Infect Dis",2021,"2020/10/26","PMC7665673","","10.1093/infdis/jiaa673"
"1751",33098643,"CoVA: An Acuity Score for Outpatient Screening that Predicts Coronavirus Disease 2019 Prognosis","Sun H, Jain A, Leone MJ, Alabsi HS, Brenner LN, Ye E, Ge W, Shao YP, Boutros CL, Wang R, Tesh RA, Magdamo C, Collens SI, Ganglberger W, Bassett IV, Meigs JB, Kalpathy-Cramer J, Li MD, Chu JT, Dougan ML, Stratton LW, Rosand J, Fischl B, Das S, Mukerji SS, Robbins GK, Westover MB.","J Infect Dis. 2021 Jan 4;223(1):38-46. doi: 10.1093/infdis/jiaa663.","Sun H","J Infect Dis",2021,"2020/10/24","PMC7665643","","10.1093/infdis/jiaa663"
"1752",33089317,"Prolonged Severe Acute Respiratory Syndrome Coronavirus 2 Replication in an Immunocompromised Patient","Baang JH, Smith C, Mirabelli C, Valesano AL, Manthei DM, Bachman MA, Wobus CE, Adams M, Washer L, Martin ET, Lauring AS.","J Infect Dis. 2021 Jan 4;223(1):23-27. doi: 10.1093/infdis/jiaa666.","Baang JH","J Infect Dis",2021,"2020/10/22","PMC7797758","","10.1093/infdis/jiaa666"
"1753",33083826,"Associations Between Genetically Predicted Protein Levels and COVID-19 Severity","Zhu J, Wu C, Wu L.","J Infect Dis. 2021 Jan 4;223(1):19-22. doi: 10.1093/infdis/jiaa660.","Zhu J","J Infect Dis",2021,"2020/10/21","PMC7797748","","10.1093/infdis/jiaa660"
"1754",33020822,"Upper Respiratory Tract Levels of Severe Acute Respiratory Syndrome Coronavirus 2 RNA and Duration of Viral RNA Shedding Do Not Differ Between Patients With Mild and Severe/Critical Coronavirus Disease 2019","Yilmaz A, Marklund E, Andersson M, Nilsson S, Andersson LM, Lindh M, Gisslén M.","J Infect Dis. 2021 Jan 4;223(1):15-18. doi: 10.1093/infdis/jiaa632.","Yilmaz A","J Infect Dis",2021,"2020/10/06","PMC7665561","","10.1093/infdis/jiaa632"
"1755",33009908,"A Dual-Antigen Enzyme-Linked Immunosorbent Assay Allows the Assessment of Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Seroprevalence in a Low-Transmission Setting","Hicks SM, Pohl K, Neeman T, McNamara HA, Parsons KM, He JS, Ali SA, Nazir S, Rowntree LC, Nguyen THO, Kedzierska K, Doolan DL, Vinuesa CG, Cook MC, Coatsworth N, Myles PS, Kurth F, Sander LE, Mann GJ, Gruen RL, George AJ, Gardiner EE, Cockburn IA; SARS-CoV-2 Testing in Elective Surgery Collaborators.","J Infect Dis. 2021 Jan 4;223(1):10-14. doi: 10.1093/infdis/jiaa623.","Hicks SM","J Infect Dis",2021,"2020/10/03","PMC7665523","","10.1093/infdis/jiaa623"
"1756",32986824,"Clinical Presentation and Outcomes of Severe Acute Respiratory Syndrome Coronavirus 2-Related Encephalitis: The ENCOVID Multicenter Study","Pilotto A, Masciocchi S, Volonghi I, Crabbio M, Magni E, De Giuli V, Caprioli F, Rifino N, Sessa M, Gennuso M, Cotelli MS, Turla M, Balducci U, Mariotto S, Ferrari S, Ciccone A, Fiacco F, Imarisio A, Risi B, Benussi A, Premi E, Focà E, Caccuri F, Leonardi M, Gasparotti R, Castelli F, Zanusso G, Pezzini A, Padovani A; SARS-CoV-2 related encephalopaties (ENCOVID) Study Group.","J Infect Dis. 2021 Jan 4;223(1):28-37. doi: 10.1093/infdis/jiaa609.","Pilotto A","J Infect Dis",2021,"2020/09/28","PMC7543535","","10.1093/infdis/jiaa609"
"1757",34586056,"Online Registry of COVID-19-Associated Mucormycosis Cases, India, 2021","Arora S, Hemmige VS, Mandke C, Chansoria M, Rawat SK, Dravid A, Sethi Y, Medikeri G, Jariwala SP, Puius YA; Mycotic Infections in COVID-19 (MUNCO) Network.","Emerg Infect Dis. 2021;27(11):2963-2965. doi: 10.3201/eid2711.211322. Epub 2021 Sep 29.","Arora S","Emerg Infect Dis",2021,"2021/09/29","PMC8544967","","10.3201/eid2711.211322"
"1758",34545794,"Multiple Transmission Chains within COVID-19 Cluster, Connecticut, USA, 2020(1)","Bart SM, Flaherty E, Alpert T, Carlson S, Fasulo L, Earnest R, White EB, Dickens N, Brito AF, Grubaugh ND, Hadler JL, Sosa LE.","Emerg Infect Dis. 2021;27(10):2669-2672. doi: 10.3201/eid2710.211196.","Bart SM","Emerg Infect Dis",2021,"2021/09/21","PMC8462310","","10.3201/eid2710.211196"
"1759",34465415,"Detection of SARS-CoV-2 in Wastewater at Residential College, Maine, USA, August-November 2020","Brooks YM, Gryskwicz B, Sheehan S, Piers S, Mahale P, McNeil S, Chase J, Webber D, Borys D, Hilton M, Robinson D, Sears S, Smith E, Lesher EK, Wilson R, Goodwin M, Pardales M.","Emerg Infect Dis. 2021;27(12):3111-3114. doi: 10.3201/eid2712.211199. Epub 2021 Sep 1.","Brooks YM","Emerg Infect Dis",2021,"2021/09/01","PMC8632168","","10.3201/eid2712.211199"
"1760",34437829,"Seroprevalence of SARS-CoV-2-Specific Antibodies among Quarantined Close Contacts of COVID-19 Patients, Faroe Islands, 2020","Petersen MS, Kristiansen MF, Reinert HW, Fjallsbak JP, Christiansen DH, Gaini S, Steig BÁ, Møller LF, Strøm M, Weihe P.","Emerg Infect Dis. 2021;27(11):2795-2801. doi: 10.3201/eid2711.204948. Epub 2021 Aug 26.","Petersen MS","Emerg Infect Dis",2021,"2021/08/26","PMC8544982","","10.3201/eid2711.204948"
"1761",34399086,"Point-of-Care Antigen Test for SARS-CoV-2 in Asymptomatic College Students","Tinker SC, Szablewski CM, Litvintseva AP, Drenzek C, Voccio GE, Hunter MA, Briggs S, Heida DE, Folster J, Shewmaker PL, Medrzycki M, Bowen MD, Bohannon C, Bagarozzi D Jr, Petway M, Rota PA, Kuhnert-Tallman W, Thornburg N, Prince-Guerra JL, Barrios LC, Tamin A, Harcourt JL, Honein MA; CDC Sample Collection Team,1; CDC Surge Laboratory Group1.","Emerg Infect Dis. 2021;27(10):2662-2665. doi: 10.3201/eid2710.210080. Epub 2021 Aug 16.","Tinker SC","Emerg Infect Dis",2021,"2021/08/16","PMC8462309","","10.3201/eid2710.210080"
"1762",34296992,"SARS-CoV-2 Neutralization Resistance Mutations in Patient with HIV/AIDS, California, USA","Hoffman SA, Costales C, Sahoo MK, Palanisamy S, Yamamoto F, Huang C, Verghese M, Solis DA, Sibai M, Subramanian A, Tompkins LS, Grant P, Shafer RW, Pinsky BA.","Emerg Infect Dis. 2021;27(10):2720-2723. doi: 10.3201/eid2710.211461. Epub 2021 Jul 23.","Hoffman SA","Emerg Infect Dis",2021,"2021/07/23","PMC8462335","","10.3201/eid2710.211461"
"1763",34286681,"Effects of Patient Characteristics on Diagnostic Performance of Self-Collected Samples for SARS-CoV-2 Testing","Smith-Jeffcoat SE, Koh M, Hoffman A, Rebolledo PA, Schechter MC, Miller HK, Sleweon S, Rossetti R, Kasinathan V, Shragai T, O'Laughlin K, Espinosa CC, Khalil GM, Adeyemo AO, Moorman A, Bauman BL, Joseph K, O'Hegarty M, Kamal N, Atallah H, Moore BL, Bohannon CD, Bankamp B, Hartloge C, Bowen MD, Paulick A, Gargis AS, Elkins C, Stewart RJ, da Silva J, Biedron C, Tate JE, Wang YF, Kirking HL; CDC COVID-19 Response Team.","Emerg Infect Dis. 2021;27(8):2081-2089. doi: 10.3201/eid2708.210667.","Smith-Jeffcoat SE","Emerg Infect Dis",2021,"2021/07/21","PMC8314823","","10.3201/eid2708.210667"
"1764",34152951,"Multiplex Real-Time Reverse Transcription PCR for Influenza A Virus, Influenza B Virus, and Severe Acute Respiratory Syndrome Coronavirus 2","Shu B, Kirby MK, Davis WG, Warnes C, Liddell J, Liu J, Wu KH, Hassell N, Benitez AJ, Wilson MM, Keller MW, Rambo-Martin BL, Camara Y, Winter J, Kondor RJ, Zhou B, Spies S, Rose LE, Winchell JM, Limbago BM, Wentworth DE, Barnes JR.","Emerg Infect Dis. 2021;27(7):1821-1830. doi: 10.3201/eid2707.210462.","Shu B","Emerg Infect Dis",2021,"2021/06/21","PMC8237866","","10.3201/eid2707.210462"
"1765",34016252,"Persistence of SARS-CoV-2-Specific IgG in Children 6 Months After Infection, Australia","Toh ZQ, Higgins RA, Do LAH, Rautenbacher K, Mordant FL, Subbarao K, Dohle K, Nguyen J, Steer AC, Tosif S, Crawford NW, Mulholland K, Licciardi PV.","Emerg Infect Dis. 2021;27(8):2233-2235. doi: 10.3201/eid2708.210965. Epub 2021 May 20.","Toh ZQ","Emerg Infect Dis",2021,"2021/05/21","PMC8314814","","10.3201/eid2708.210965"
"1766",34013875,"Trends in Viral Respiratory Infections During COVID-19 Pandemic, South Korea","Yum S, Hong K, Sohn S, Kim J, Chun BC.","Emerg Infect Dis. 2021;27(6):1685-1688. doi: 10.3201/eid2706.210135.","Yum S","Emerg Infect Dis",2021,"2021/05/20","PMC8153859","","10.3201/eid2706.210135"
"1767",33979566,"Possible Human-to-Dog Transmission of SARS-CoV-2, Italy, 2020","Decaro N, Vaccari G, Lorusso A, Lorusso E, De Sabato L, Patterson EI, Di Bartolo I, Hughes GL, Teodori L, Desario C, Colitti B, Ricci D, Buonavoglia D, Rosati S, Martella V, Cammà C, Agrimi U, Elia G.","Emerg Infect Dis. 2021;27(7):1981-1984. doi: 10.3201/eid2707.204959. Epub 2021 May 12.","Decaro N","Emerg Infect Dis",2021,"2021/05/12","PMC8237870","","10.3201/eid2707.204959"
"1768",33979564,"Industry Sectors Highly Affected by Worksite Outbreaks of Coronavirus Disease, Los Angeles County, California, USA, March 19-September 30, 2020","Contreras Z, Ngo V, Pulido M, Washburn F, Meschyan G, Gluck F, Kuguru K, Reporter R, Curley C, Civen R, Terashita D, Balter S, Halai UA.","Emerg Infect Dis. 2021;27(7):1769-1775. doi: 10.3201/eid2707.210425. Epub 2021 May 12.","Contreras Z","Emerg Infect Dis",2021,"2021/05/12","PMC8237894","","10.3201/eid2707.210425"
"1769",33900192,"Racial and Ethnic Disparities in Incidence of SARS-CoV-2 Infection, 22 US States and DC, January 1-October 1, 2020","Hollis ND, Li W, Van Dyke ME, Njie GJ, Scobie HM, Parker EM, Penman-Aguilar A, Clarke KEN.","Emerg Infect Dis. 2021;27(5):1477-1481. doi: 10.3201/eid2705.204523.","Hollis ND","Emerg Infect Dis",2021,"2021/04/26","PMC8084494","","10.3201/eid2705.204523"
"1770",33900185,"Undocumented Migrants Reintroducing COVID-19, Yunnan Province, China","Zhang M, Zhou J, Jia S, Zhao X, Chen Y, Sun Y, Liu Z, Zhou X, Li D, Luo C, Zhang Y, Onsongo VM, Shao Y, Fu X.","Emerg Infect Dis. 2021;27(5):1543-1545. doi: 10.3201/eid2705.204944.","Zhang M","Emerg Infect Dis",2021,"2021/04/26","PMC8084479","","10.3201/eid2705.204944"
"1771",33871331,"Respiratory Viral Shedding in Healthcare Workers Reinfected with SARS-CoV-2, Brazil, 2020","Amorim MR, Souza WM, Barros ACG Jr, Toledo-Teixeira DA, Dos-Santos KB, Simeoni CL, Parise PL, Vieira A, Forato J, Claro IM, Mofatto LS, Barbosa PP, Brunetti NS, França ESS, Pedroso GA, Carvalho BFN, Zaccariotto TR, Krywacz KCS, Vieira AS, Mori MA, Farias AS, Pavan MHP, Bachur LF, Cardoso LGO, Spilki FR, Sabino EC, Faria NR, Santos MNN, Angerami R, Leme PAF, Schreiber A, Moretti ML, Granja F, Proenca-Modena JL.","Emerg Infect Dis. 2021;27(6):1737-1740. doi: 10.3201/eid2706.210558. Epub 2021 Apr 19.","Amorim MR","Emerg Infect Dis",2021,"2021/04/19","PMC8153890","","10.3201/eid2706.210558"
"1772",33755007,"Coccidioidomycosis and COVID-19 Co-Infection, United States, 2020","Heaney AK, Head JR, Broen K, Click K, Taylor J, Balmes JR, Zelner J, Remais JV.","Emerg Infect Dis. 2021;27(5):1266-1273. doi: 10.3201/eid2705.204661. Epub 2021 Mar 23.","Heaney AK","Emerg Infect Dis",2021,"2021/03/23","PMC8084485","","10.3201/eid2705.204661"
"1773",33754992,"Low-Level Middle East Respiratory Syndrome Coronavirus among Camel Handlers, Kenya, 2019","Munyua PM, Ngere I, Hunsperger E, Kochi A, Amoth P, Mwasi L, Tong S, Mwatondo A, Thornburg N, Widdowson MA, Njenga MK.","Emerg Infect Dis. 2021;27(4):1201-1205. doi: 10.3201/eid2704.204458.","Munyua PM","Emerg Infect Dis",2021,"2021/03/23","PMC8007315","","10.3201/eid2704.204458"
"1774",33754981,"Characteristics and Risk Factors of Hospitalized and Nonhospitalized COVID-19 Patients, Atlanta, Georgia, USA, March-April 2020","Pettrone K, Burnett E, Link-Gelles R, Haight SC, Schrodt C, England L, Gomes DJ, Shamout M, O'Laughlin K, Kimball A, Blau EF, Ladva CN, Szablewski CM, Tobin-D'Angelo M, Oosmanally N, Drenzek C, Browning SD, Bruce BB, da Silva J, Gold JAW, Jackson BR, Morris SB, Natarajan P, Fanfair RN, Patel PR, Rogers-Brown J, Rossow J, Wong KK, Murphy DJ, Blum JM, Hollberg J, Lefkove B, Brown FW, Shimabukuro T, Midgley CM, Tate JE, Killerby ME.","Emerg Infect Dis. 2021;27(4):1164-1168. doi: 10.3201/eid2704.204709.","Pettrone K","Emerg Infect Dis",2021,"2021/03/23","PMC8007327","","10.3201/eid2704.204709"
"1775",33622460,"Daily Forecasting of Regional Epidemics of Coronavirus Disease with Bayesian Uncertainty Quantification, United States","Lin YT, Neumann J, Miller EF, Posner RG, Mallela A, Safta C, Ray J, Thakur G, Chinthavali S, Hlavacek WS.","Emerg Infect Dis. 2021;27(3):767-778. doi: 10.3201/eid2703.203364.","Lin YT","Emerg Infect Dis",2021,"2021/02/24","PMC7920670","","10.3201/eid2703.203364"
"1776",33539721,"COVID-19-Associated Pulmonary Aspergillosis, March-August 2020","Salmanton-García J, Sprute R, Stemler J, Bartoletti M, Dupont D, Valerio M, Garcia-Vidal C, Falces-Romero I, Machado M, de la Villa S, Schroeder M, Hoyo I, Hanses F, Ferreira-Paim K, Giacobbe DR, Meis JF, Gangneux JP, Rodríguez-Guardado A, Antinori S, Sal E, Malaj X, Seidel D, Cornely OA, Koehler P; FungiScope European Confederation of Medical Mycology/The International Society for Human and Animal Mycology Working Group.","Emerg Infect Dis. 2021;27(4):1077-1086. doi: 10.3201/eid2704.204895. Epub 2021 Feb 4.","Salmanton-García J","Emerg Infect Dis",2021,"2021/02/04","PMC8007287","","10.3201/eid2704.204895"
"1777",33350913,"Territorywide Study of Early Coronavirus Disease Outbreak, Hong Kong, China","Leung KS, Ng TT, Wu AK, Yau MC, Lao HY, Choi MP, Tam KK, Lee LK, Wong BK, Man Ho AY, Yip KT, Lung KC, Liu RW, Tso EY, Leung WS, Chan MC, Ng YY, Sin KM, Fung KS, Chau SK, To WK, Que TL, Shum DH, Yip SP, Yam WC, Siu GK.","Emerg Infect Dis. 2021 Jan;27(1):196-204. doi: 10.3201/eid2701.201543.","Leung KS","Emerg Infect Dis",2021,"2020/12/22","PMC7774584","","10.3201/eid2701.201543"
"1778",33350904,"Susceptibility of Domestic Swine to Experimental Infection with Severe Acute Respiratory Syndrome Coronavirus 2","Pickering BS, Smith G, Pinette MM, Embury-Hyatt C, Moffat E, Marszal P, Lewis CE.","Emerg Infect Dis. 2021 Jan;27(1):104-112. doi: 10.3201/eid2701.203399.","Pickering BS","Emerg Infect Dis",2021,"2020/12/22","PMC7774549","","10.3201/eid2701.203399"
"1779",33327991,"Postmortem Stability of SARS-CoV-2 in Nasopharyngeal Mucosa","Heinrich F, Meißner K, Langenwalder F, Püschel K, Nörz D, Hoffmann A, Lütgehetmann M, Aepfelbacher M, Bibiza-Freiwald E, Pfefferle S, Heinemann A.","Emerg Infect Dis. 2021 Jan;27(1):329-31. doi: 10.3201/eid2701.203112. Epub 2020 Dec 16.","Heinrich F","Emerg Infect Dis",2021,"2020/12/17","PMC7774572","","10.3201/eid2701.203112"
"1780",33261719,"Nonpolio Enterovirus Activity during the COVID-19 Pandemic, Taiwan, 2020","Kuo SC, Tsou HH, Wu HY, Hsu YT, Lee FJ, Shih SM, Hsiung CA, Chen WJ.","Emerg Infect Dis. 2021 Jan;27(1):306-8. doi: 10.3201/eid2701.203394. Epub 2020 Dec 1.","Kuo SC","Emerg Infect Dis",2021,"2020/12/02","PMC7774568","","10.3201/eid2701.203394"
"1781",33261718,"Intrafamilial Exposure to SARS-CoV-2 Associated with Cellular Immune Response without Seroconversion, France","Gallais F, Velay A, Nazon C, Wendling MJ, Partisani M, Sibilia J, Candon S, Fafi-Kremer S.","Emerg Infect Dis. 2021 Jan;27(1):113-21. doi: 10.3201/eid2701.203611. Epub 2020 Dec 1.","Gallais F","Emerg Infect Dis",2021,"2020/12/02","PMC7774579","","10.3201/eid2701.203611"
"1782",33261717,"Limited Specificity of Serologic Tests for SARS-CoV-2 Antibody Detection, Benin","Yadouleton A, Sander AL, Moreira-Soto A, Tchibozo C, Hounkanrin G, Badou Y, Fischer C, Krause N, Akogbeto P, de Oliveira Filho EF, Dossou A, Brünink S, Aïssi MAJ, Djingarey MH, Hounkpatin B, Nagel M, Drexler JF.","Emerg Infect Dis. 2021 Jan;27(1):233-7. doi: 10.3201/eid2701.203281. Epub 2020 Dec 1.","Yadouleton A","Emerg Infect Dis",2021,"2020/12/02","PMC7774555","","10.3201/eid2701.203281"
"1783",33261716,"Prevalence of SARS-CoV-2, Verona, Italy, April-May 2020","Guerriero M, Bisoffi Z, Poli A, Micheletto C, Conti A, Pomari C.","Emerg Infect Dis. 2021 Jan;27(1):229-32. doi: 10.3201/eid2701.202740. Epub 2020 Dec 1.","Guerriero M","Emerg Infect Dis",2021,"2020/12/02","PMC7774528","","10.3201/eid2701.202740"
"1784",33256891,"Absence of SARS-CoV-2 Transmission from Children in Isolation to Guardians, South Korea","Lee EJ, Kim DH, Chang SH, Suh SB, Lee J, Lee H, Han MS.","Emerg Infect Dis. 2021 Jan;27(1):308-10. doi: 10.3201/eid2701.203450. Epub 2020 Nov 30.","Lee EJ","Emerg Infect Dis",2021,"2020/12/01","PMC7774560","","10.3201/eid2701.203450"
"1785",33256890,"IgG Seroconversion and Pathophysiology in Severe Acute Respiratory Syndrome Coronavirus 2 Infection","Staines HM, Kirwan DE, Clark DJ, Adams ER, Augustin Y, Byrne RL, Cocozza M, Cubas-Atienzar AI, Cuevas LE, Cusinato M, Davies BMO, Davis M, Davis P, Duvoix A, Eckersley NM, Forton D, Fraser AJ, Garrod G, Hadcocks L, Hu Q, Johnson M, Kay GA, Klekotko K, Lewis Z, Macallan DC, Mensah-Kane J, Menzies S, Monahan I, Moore CM, Nebe-von-Caron G, Owen SI, Sainter C, Sall AA, Schouten J, Williams CT, Wilkins J, Woolston K, Fitchett JRA, Krishna S, Planche T.","Emerg Infect Dis. 2021 Jan;27(1):85-91. doi: 10.3201/eid2701.203074. Epub 2020 Nov 30.","Staines HM","Emerg Infect Dis",2021,"2020/12/01","PMC7774532","","10.3201/eid2701.203074"
"1786",33256889,"Large-Scale Testing of Asymptomatic Healthcare Personnel for Severe Acute Respiratory Syndrome Coronavirus 2","Hogan CA, Gombar S, Wang H, Röltgen K, Shi RZ, Holubar M, Chang SI, Lee GM, Boyd SD, Zehnder J, Pinsky BA.","Emerg Infect Dis. 2021 Jan;27(1):250-4. doi: 10.3201/eid2701.203892. Epub 2020 Nov 30.","Hogan CA","Emerg Infect Dis",2021,"2020/12/01","PMC7774535","","10.3201/eid2701.203892"
"1787",33217575,"Crowding Effects Dominate Demographic Attributes in COVID-19 Cases","Federgruen A, Naha S.","Int J Infect Dis. 2021 Jan;102:509-516. doi: 10.1016/j.ijid.2020.10.063. Epub 2020 Nov 17.","Federgruen A","Int J Infect Dis",2021,"2020/11/20","PMC7833246","","10.1016/j.ijid.2020.10.063"
"1788",33211994,"COVID-19 Infection Control Measures in Long-Term Care Facility, Pennsylvania, USA","Shimotsu ST, Johnson ARL, Berke EM, Griffin DO.","Emerg Infect Dis. 2021;27(2):644-645. doi: 10.3201/eid2702.204265. Epub 2020 Nov 19.","Shimotsu ST","Emerg Infect Dis",2021,"2020/11/19","PMC7853559","","10.3201/eid2702.204265"
